post_id,duration,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers,traffic_source,engagement_rate,content_category,duration_seconds,engagement_total
IG0007971,25:23,Photo,118429,6684,174,9687,1221618,1489863,532,10,277,Explore,9.059490704850043,Technology,1523,134974
IG0007972,25:23,Photo,51366,2220,746,1602,220306,408738,880,19,878,Profile,13.684560769979793,Beauty,1523,55934
IG0007973,25:23,Carousel,8865,5799,3384,6388,1777360,1804992,849,11,408,Explore,1.3538010140765167,Beauty,1523,24436
IG0007974,25:23,Photo,39907,9285,3789,6484,715995,810599,539,25,499,Reels Feed,7.335933056912235,Fashion,1523,59465
IG0007975,25:23,Photo,171272,2680,991,2585,527585,826945,17,26,23,Hashtags,21.46793317572511,Beauty,1523,177528
IG0007976,25:23,Reel,82508,9138,1353,12994,149546,155873,2005,29,749,Reels Feed,67.99958940932682,Lifestyle,1523,105993
IG0007977,25:23,Carousel,126585,862,172,6676,1570432,1866301,1042,3,169,Hashtags,7.195784602805228,Fitness,1523,134295
IG0007978,25:23,Reel,11897,573,2621,12862,1719522,2217614,673,15,117,Explore,1.2604988965618003,Beauty,1523,27953
IG0007979,25:23,Photo,29050,6091,3511,11673,1975528,2300408,1974,14,529,Reels Feed,2.18765540721472,Food,1523,50325
IG0007980,25:23,Video,21588,679,661,9961,935927,1219096,1188,5,602,Explore,2.6978187115698846,Fitness,1523,32889
IG0007981,25:23,Photo,133541,2519,956,2758,1811156,2164952,794,29,280,Hashtags,6.456217043149224,Lifestyle,1523,139774
IG0007982,25:23,Reel,93634,8207,1995,12481,1925615,2034963,1633,19,254,External,5.715927021768946,Technology,1523,116317
IG0007983,25:23,Reel,117441,4844,3216,11901,1323569,1407628,2041,28,72,External,9.76124373769206,Fitness,1523,137402
IG0007984,25:23,Carousel,192539,1151,4123,7072,225402,598763,537,4,801,Reels Feed,34.218046205259846,Fitness,1523,204885
IG0007985,25:23,Photo,107652,1895,4410,14417,10820,496789,2125,19,114,External,25.840749291952918,Technology,1523,128374
IG0007986,25:23,Reel,160131,2071,828,10381,1812760,1839313,823,5,326,Hashtags,9.428031009404055,Lifestyle,1523,173411
IG0007987,25:23,Photo,124977,4602,1926,3632,1469855,1534753,1681,17,449,External,8.805130206619568,Beauty,1523,135137
IG0007988,25:23,Photo,109003,7110,2697,2453,1829020,2301810,1576,12,820,Explore,5.26815853610854,Fashion,1523,121263
IG0007989,25:23,Reel,140413,3328,1943,272,946071,1278767,444,6,708,Hashtags,11.41380720647311,Photography,1523,145956
IG0007990,25:23,Reel,154620,4536,3447,13637,1465727,1758153,1031,24,551,Home Feed,10.024156031926687,Technology,1523,176240
IG0007991,25:23,Video,24476,7839,3164,11187,495414,845216,1281,7,825,Hashtags,5.521192215954264,Technology,1523,46666
IG0007992,25:23,Carousel,95422,2314,3204,4065,1926563,2196530,620,16,852,Reels Feed,4.780494689350931,Technology,1523,105005
IG0007993,25:23,Reel,193230,5432,1918,795,1281342,1654315,200,17,736,Explore,12.172711968397797,Technology,1523,201375
IG0007994,25:23,Reel,33830,5113,4832,1299,498331,710419,1339,16,438,Hashtags,6.34470643380878,Photography,1523,45074
IG0007995,25:23,Photo,10850,7239,685,3525,188345,456586,25,6,433,Explore,4.883855396354685,Photography,1523,22299
IG0007996,25:23,Video,132606,7940,2436,2801,42500,113262,1727,4,240,Explore,128.71307234553512,Beauty,1523,145783
IG0007997,25:23,Reel,141169,4257,2482,2695,1896816,2074797,338,0,281,Hashtags,7.258686030488766,Comedy,1523,150603
IG0007998,25:23,Photo,65899,2578,106,8410,1969506,2163494,1620,21,227,External,3.558734158726579,Comedy,1523,76993
IG0007999,25:23,Photo,114791,3431,4867,766,1043190,1494250,1069,6,351,Home Feed,8.288773632256985,Travel,1523,123855
IG0008000,25:23,Photo,29210,3528,4134,5306,768551,891804,1358,5,230,Reels Feed,4.729514557010285,Technology,1523,42178
IG0008001,25:23,Reel,27996,7139,2201,4712,1213192,1706029,1364,4,985,Explore,2.464670881913496,Technology,1523,42048
IG0008002,25:23,Reel,197945,5806,814,3827,969716,1268596,516,13,261,External,16.426979117071156,Fitness,1523,208392
IG0008003,25:23,Photo,120394,7969,2131,6286,309420,345282,1017,0,154,Profile,39.61399667518145,Comedy,1523,136780
IG0008004,25:23,Carousel,45349,6175,3485,2317,1334447,1698102,575,8,471,Explore,3.375886725296831,Beauty,1523,57326
IG0008005,25:23,Video,18648,1707,216,1416,691759,1160991,285,28,218,External,1.8938131303343437,Fashion,1523,21987
IG0008006,25:23,Video,112864,9520,2981,14065,1838238,2109287,218,26,73,Reels Feed,6.610290586345053,Travel,1523,139430
IG0008007,25:23,Photo,144603,7038,1411,1498,330843,752543,1829,17,111,Profile,20.537032435355854,Travel,1523,154550
IG0008008,25:23,Video,21519,9278,3683,11105,1116501,1476811,1612,27,572,Profile,3.086718611927999,Beauty,1523,45585
IG0008009,25:23,Photo,198503,6142,3414,5872,124145,518410,1474,26,69,Hashtags,41.266757971489746,Fashion,1523,213931
IG0008010,25:23,Reel,23372,2900,998,11669,1763717,2028016,1671,21,104,External,1.9200538851764481,Fitness,1523,38939
IG0008011,25:23,Photo,66877,6573,2652,13165,1848883,2251156,1708,15,454,Hashtags,3.9653848955825364,Photography,1523,89267
IG0008012,25:23,Video,47932,3570,3508,11951,682285,1080979,1999,27,706,Hashtags,6.194477413529772,Music,1523,66961
IG0008013,25:23,Carousel,41004,7215,881,343,1170498,1647621,703,2,528,Profile,3.0008721665965656,Comedy,1523,49443
IG0008014,25:23,Carousel,55514,7246,3179,5382,1742800,2127202,884,10,131,Profile,3.3528080549002865,Technology,1523,71321
IG0008015,25:23,Video,80784,4713,4622,13914,1081671,1134738,1115,27,850,Home Feed,9.168019401835489,Beauty,1523,104033
IG0008016,25:23,Reel,190258,3015,2224,10781,884583,1359796,324,23,672,Hashtags,15.16977546631995,Comedy,1523,206278
IG0008017,25:23,Video,49779,9609,4373,1100,1843264,2224239,1336,19,236,Home Feed,2.9160984948110342,Technology,1523,64861
IG0008018,25:23,Carousel,149578,3536,1602,3142,1056287,1404046,1727,10,720,External,11.243078930462392,Music,1523,157858
IG0008019,25:23,Photo,52772,9801,4302,10887,575311,825973,830,22,911,Profile,9.414593455234009,Music,1523,77762
IG0008020,25:23,Carousel,12810,5855,1977,12496,453705,651046,1159,15,55,Hashtags,5.089962921206796,Photography,1523,33138
IG0008021,25:23,Carousel,168118,3232,2893,1324,1246118,1389805,592,25,307,Profile,12.632491608535009,Lifestyle,1523,175567
IG0008022,25:23,Carousel,140484,1093,841,13692,562170,927917,1835,30,928,Explore,16.823702982055508,Music,1523,156110
IG0008023,25:23,Reel,48699,3642,1111,14588,640972,904625,926,29,940,Reels Feed,7.521348625120907,Comedy,1523,68040
IG0008024,25:23,Reel,54223,2038,3243,13276,504159,789248,1731,26,190,External,9.22143610120013,Food,1523,72780
IG0008025,25:23,Video,141931,4358,1825,1818,509500,736748,988,27,894,Explore,20.35051333698904,Food,1523,149932
IG0008026,25:23,Video,5418,2959,2615,9739,1932648,1985772,871,23,580,External,1.0439768513202925,Technology,1523,20731
IG0008027,25:23,Video,36326,1794,2544,12592,438043,784924,330,20,960,External,6.784860699889415,Technology,1523,53256
IG0008028,25:23,Carousel,36611,4579,4251,3334,14185,324235,522,0,13,Home Feed,15.043101454192175,Lifestyle,1523,48775
IG0008029,25:23,Reel,64787,7698,3584,11042,1017042,1425549,1353,20,309,Profile,6.110698404614643,Food,1523,87111
IG0008030,25:23,Video,128854,1460,3312,11034,697960,1187987,2105,3,413,Hashtags,12.17690092568353,Technology,1523,144660
IG0008031,25:23,Reel,188669,3201,4206,10423,1716190,2007057,1390,21,909,Profile,10.28864651078669,Music,1523,206499
IG0008032,25:23,Video,147680,7401,2066,8736,1322406,1645098,2006,12,158,External,10.083472230833666,Technology,1523,165883
IG0008033,25:23,Video,164007,8828,4173,2642,35295,343292,908,24,143,Home Feed,52.33154282651503,Travel,1523,179650
IG0008034,25:23,Photo,184465,4403,3089,11308,1373605,1685523,1685,15,7,Explore,12.05946166264121,Lifestyle,1523,203265
IG0008035,25:23,Photo,88094,4611,362,8783,962015,1032333,106,12,3,External,9.86600253987812,Beauty,1523,101850
IG0008036,25:23,Carousel,114473,4579,1039,12191,1050128,1471681,1568,26,304,Profile,8.988496827777215,Fashion,1523,132282
IG0008037,25:23,Carousel,108445,6478,3708,13109,384519,426346,844,15,656,Hashtags,30.899785620130128,Fitness,1523,131740
IG0008038,25:23,Photo,6276,106,358,1859,88693,552852,999,17,877,Explore,1.5553891457388234,Fashion,1523,8599
IG0008039,25:23,Photo,74815,6569,4208,771,763063,1044703,1765,29,994,Home Feed,8.266751411645224,Fashion,1523,86363
IG0008040,25:23,Photo,45183,284,378,12604,1313102,1581730,1954,17,831,Profile,3.6952577241374946,Photography,1523,58449
IG0008041,25:23,Carousel,94921,7396,4701,194,1571056,1668953,1786,16,205,External,6.423907683439857,Beauty,1523,107212
IG0008042,25:23,Carousel,189615,5079,2084,3695,920362,950236,1804,22,590,Explore,21.097180068951292,Technology,1523,200473
IG0008043,25:23,Reel,165864,7133,1872,3115,1557265,1609945,181,23,557,Hashtags,11.05528449729649,Photography,1523,177984
IG0008044,25:23,Photo,114554,6524,2766,7438,1602214,1852786,1387,20,392,Profile,7.085653712841094,Fashion,1523,131282
IG0008045,25:23,Carousel,186304,3684,4220,12221,975033,1356652,801,7,153,Reels Feed,15.216061303856849,Travel,1523,206429
IG0008046,25:23,Photo,96887,4923,375,10849,1731721,1837848,1949,13,364,Reels Feed,6.150345403972472,Fitness,1523,113034
IG0008047,25:23,Carousel,184836,5072,1752,9732,638125,654632,2137,27,62,External,30.76415451734715,Fashion,1523,201392
IG0008048,25:23,Photo,171468,5648,769,11906,1913440,2400200,1993,14,736,Explore,7.907299391717356,Food,1523,189791
IG0008049,25:23,Photo,147692,4774,3282,8787,1462820,1858128,1291,11,442,Reels Feed,8.854879749941876,Beauty,1523,164535
IG0008050,25:23,Video,115428,6097,624,6643,1035764,1249200,222,30,142,Home Feed,10.30995837335895,Beauty,1523,128792
IG0008051,25:23,Reel,162979,8828,4854,6963,1339810,1571785,872,7,784,Profile,11.68251382981769,Beauty,1523,183624
IG0008052,25:23,Carousel,158202,8419,1991,9834,1533907,1817482,960,20,831,Hashtags,9.81830906715995,Lifestyle,1523,178446
IG0008053,25:23,Carousel,123146,4455,4021,6878,1695692,1909959,901,24,895,Home Feed,7.251464560234015,Lifestyle,1523,138500
IG0008054,25:23,Reel,80125,5573,253,8271,1387852,1691598,2135,6,673,External,5.569999491604979,Music,1523,94222
IG0008055,25:23,Photo,31201,5521,4057,11957,1199267,1377013,1459,24,354,External,3.8297387170636736,Comedy,1523,52736
IG0008056,25:23,Carousel,159785,9481,3204,2620,330511,518808,304,28,840,Explore,33.7485158285917,Fitness,1523,175090
IG0008057,25:23,Reel,18715,6369,4981,14135,920757,1221996,1732,5,218,Profile,3.617033116311346,Photography,1523,44200
IG0008058,25:23,Photo,67448,2737,1823,14959,1426394,1531305,973,12,72,Home Feed,5.679273560786388,Technology,1523,86967
IG0008059,25:23,Carousel,20169,1665,3079,7206,1280832,1699551,1613,10,654,Reels Feed,1.889852084462308,Fashion,1523,32119
IG0008060,25:23,Reel,1356,3730,2249,8647,1395436,1462548,785,23,130,Home Feed,1.0927504601558375,Comedy,1523,15982
IG0008061,25:23,Video,146449,7493,4813,2988,1224294,1319236,1048,5,297,Profile,12.260353719880294,Technology,1523,161743
IG0008062,25:23,Photo,107623,6036,4842,8769,412973,421564,1558,8,267,External,30.189959294436907,Photography,1523,127270
IG0008063,25:23,Photo,42413,1567,4941,11370,1727876,2055684,1178,28,838,External,2.932892409533761,Comedy,1523,60291
IG0008064,25:23,Reel,199258,1787,1697,6973,1678790,2093406,1092,20,239,Reels Feed,10.017884729479135,Technology,1523,209715
IG0008065,25:23,Video,145826,6063,851,12566,1205107,1278652,1830,12,600,Hashtags,12.928146203971059,Travel,1523,165306
IG0008066,25:23,Video,94304,4342,3329,13597,1792724,2196035,1225,4,214,Hashtags,5.2627576518589185,Lifestyle,1523,115572
IG0008067,25:23,Photo,99611,6775,257,14897,423188,624553,1566,8,41,External,19.46031801944751,Photography,1523,121540
IG0008068,25:23,Photo,106052,1465,2068,13920,1224143,1433319,958,27,79,Profile,8.616714074117485,Fitness,1523,123505
IG0008069,25:23,Carousel,119046,922,2525,8614,831639,972113,780,30,870,Hashtags,13.486806574955793,Food,1523,131107
IG0008070,25:23,Video,170281,4868,3142,1908,1405041,1751276,562,16,574,Profile,10.28958313823749,Travel,1523,180199
IG0008071,25:23,Reel,197602,9960,1990,5795,414365,686980,196,27,850,Explore,31.34690966258115,Lifestyle,1523,215347
IG0008072,25:23,Video,148729,2045,290,1289,877281,1123974,2072,17,514,Reels Feed,13.554850912921474,Beauty,1523,152353
IG0008073,25:23,Reel,174120,2321,4968,3629,222906,470841,994,20,444,External,39.29946627417748,Lifestyle,1523,185038
IG0008074,25:23,Reel,124307,8221,3869,10726,784691,1206217,667,22,270,Reels Feed,12.197059069802531,Comedy,1523,147123
IG0008075,25:23,Carousel,109937,2348,371,2953,1539942,1745600,119,30,477,Explore,6.622880384967919,Music,1523,115609
IG0008076,25:23,Video,131690,1042,3887,13912,1236085,1547053,876,2,243,Home Feed,9.730177311313835,Travel,1523,150531
IG0008077,25:23,Video,183578,8856,4880,13513,1882294,2155040,1345,18,932,Hashtags,9.782973865914322,Beauty,1523,210827
IG0008078,25:23,Photo,6826,3425,1226,14692,1284522,1289059,1753,10,365,Hashtags,2.0300855119897534,Comedy,1523,26169
IG0008079,25:23,Photo,34705,2823,331,7228,249822,493113,341,18,418,External,9.143340370259962,Photography,1523,45087
IG0008080,25:23,Photo,8732,2750,3675,12144,281330,619557,1617,21,685,Hashtags,4.406535637560386,Fitness,1523,27301
IG0008081,25:23,Video,81690,7329,3925,704,381546,879980,1814,3,640,Profile,10.642060046819246,Lifestyle,1523,93648
IG0008082,25:23,Reel,155537,3937,664,8394,1061472,1194327,1224,19,600,Home Feed,14.11104329048912,Photography,1523,168532
IG0008083,25:23,Reel,195523,9313,1449,7784,192703,543427,1065,21,760,Home Feed,39.39241149225195,Beauty,1523,214069
IG0008084,25:23,Photo,191810,7366,1058,1297,1175918,1403790,790,27,835,Home Feed,14.356207124997328,Comedy,1523,201531
IG0008085,25:23,Reel,112195,7790,3005,5065,1860778,2007874,207,7,14,Hashtags,6.3776412264913045,Music,1523,128055
IG0008086,25:23,Reel,62729,9667,3286,14551,492964,909001,1012,29,618,Hashtags,9.926611741901274,Lifestyle,1523,90233
IG0008087,25:23,Carousel,116561,2975,3771,3311,1002485,1266805,772,20,29,Explore,9.995066328282569,Fitness,1523,126618
IG0008088,25:23,Reel,125699,4436,3415,10666,11347,241732,40,11,976,Hashtags,59.6594575811229,Music,1523,144216
IG0008089,25:23,Video,74432,761,3492,13082,1743081,1971745,635,3,959,Explore,4.654100809181714,Technology,1523,91767
IG0008090,25:23,Reel,121551,561,1557,8284,960855,1433189,1944,24,422,Hashtags,9.206950374305134,Comedy,1523,131953
IG0008091,25:23,Carousel,16969,6054,4858,9826,765929,998563,1425,18,761,Reels Feed,3.7761262934837365,Photography,1523,37707
IG0008092,25:23,Reel,22706,7538,318,14050,1831021,2300515,984,21,697,Profile,1.9392179577181632,Lifestyle,1523,44612
IG0008093,25:23,Carousel,126494,7723,3491,5861,965029,1339812,1950,20,349,Profile,10.71560786140145,Lifestyle,1523,143569
IG0008094,25:23,Carousel,84452,46,401,6509,248141,678012,1641,2,960,External,13.481767284354849,Beauty,1523,91408
IG0008095,25:23,Photo,94001,3188,549,2857,1538060,2017735,665,23,831,Home Feed,4.98554071768592,Fitness,1523,100595
IG0008096,25:23,Carousel,65628,6183,1296,8974,538706,981127,412,3,437,Home Feed,8.365991354839894,Food,1523,82081
IG0008097,25:23,Reel,31139,6223,2435,10206,744288,939494,994,27,263,Hashtags,5.322333085682293,Technology,1523,50003
IG0008098,25:23,Reel,72874,6436,3121,14645,583944,953495,1890,16,955,Hashtags,10.18107069255738,Music,1523,97076
IG0008099,25:23,Video,197356,4200,2534,9363,1536987,1640961,1882,13,908,Profile,13.00780457305201,Travel,1523,213453
IG0008100,25:23,Carousel,139736,9767,2730,10403,42870,297259,396,6,752,External,54.71188424908918,Travel,1523,162636
IG0008101,25:23,Photo,95311,7516,2103,7247,180638,579107,548,13,240,Explore,19.370686246237742,Lifestyle,1523,112177
IG0008102,25:23,Photo,113033,4508,2218,4395,1059695,1514500,1225,11,444,Profile,8.197689006272697,Beauty,1523,124154
IG0008103,25:23,Reel,160698,6300,4339,5748,1131560,1334919,752,30,615,Reels Feed,13.265598886524202,Fashion,1523,177085
IG0008104,25:23,Reel,194675,3967,944,5216,406466,803061,29,6,508,Profile,25.50267040735386,Lifestyle,1523,204802
IG0008105,25:23,Photo,41782,8612,1154,6590,441210,659573,430,30,123,External,8.814490587091951,Travel,1523,58138
IG0008106,25:23,Reel,114955,2799,3810,14206,168646,289109,31,12,195,Home Feed,46.96152662144728,Travel,1523,135770
IG0008107,25:23,Video,167310,9946,1775,12120,1937124,2303273,1590,10,47,External,8.299103058994744,Technology,1523,191151
IG0008108,25:23,Carousel,97234,6740,4430,9386,1927815,2197947,1313,29,311,Profile,5.359091916229099,Photography,1523,117790
IG0008109,25:23,Reel,67616,7141,2931,8840,1168016,1646473,1846,2,894,Hashtags,5.255354931420072,Fashion,1523,86528
IG0008110,25:23,Reel,186928,1497,2713,7363,1716284,1996287,1684,26,336,Explore,9.94351012654994,Lifestyle,1523,198501
IG0008111,25:23,Carousel,14608,3694,4045,7095,1239653,1346840,1953,5,204,Hashtags,2.186005761634641,Technology,1523,29442
IG0008112,25:23,Video,122500,5833,813,5178,1625328,1704754,1513,5,584,Home Feed,7.879377317783094,Beauty,1523,134324
IG0008113,25:23,Photo,172810,754,2017,11924,478744,736765,1879,28,840,External,25.449770279532824,Technology,1523,187505
IG0008114,25:23,Photo,102062,7766,684,4804,472944,576643,861,4,508,Reels Feed,19.99781493922583,Lifestyle,1523,115316
IG0008115,25:23,Reel,12143,9507,2686,10161,505431,966470,392,11,672,Explore,3.569381356896748,Comedy,1523,34497
IG0008116,25:23,Reel,168352,2098,1399,6350,141892,225631,1907,26,867,External,78.97806595724877,Food,1523,178199
IG0008117,25:23,Photo,28072,4054,22,11124,1437948,1843183,1323,15,935,Home Feed,2.3476779028452412,Lifestyle,1523,43272
IG0008118,25:23,Video,134894,4560,2684,11043,1718052,1793791,1915,19,501,Hashtags,8.539512128224526,Fitness,1523,153181
IG0008119,25:23,Video,110987,2912,2362,2430,1440330,1917998,1033,3,797,Reels Feed,6.1882754830818385,Travel,1523,118691
IG0008120,25:23,Photo,28629,8495,2421,2993,1678806,1961288,433,4,615,Profile,2.1688808578852266,Fashion,1523,42538
IG0008121,25:23,Video,170749,675,1156,8413,1901922,2027077,1281,29,404,Home Feed,8.928767876109294,Fashion,1523,180993
IG0008122,25:23,Reel,152368,5088,1445,10923,241391,418504,1959,21,927,Explore,40.57882361936804,Photography,1523,169824
IG0008123,25:23,Carousel,166311,6253,2542,6839,23280,259565,954,17,597,Home Feed,70.09612235856144,Food,1523,181945
IG0008124,25:23,Reel,66451,6201,1245,4189,1996949,2254519,1757,4,2,Home Feed,3.4635325761282116,Fitness,1523,78086
IG0008125,25:23,Carousel,35359,2326,3019,11627,1481552,1900103,1799,24,894,Explore,2.754113855933073,Travel,1523,52331
IG0008126,25:23,Carousel,17592,6400,2979,3349,1615297,1915864,277,22,381,Explore,1.582575798699699,Fashion,1523,30320
IG0008127,25:23,Video,174281,6639,4259,9096,567533,760322,459,28,802,Explore,25.551674159106273,Fitness,1523,194275
IG0008128,25:23,Video,114262,387,3503,587,1963172,2156117,1276,6,658,Reels Feed,5.507075914711493,Technology,1523,118739
IG0008129,25:23,Carousel,100666,5219,2505,7792,567052,861707,1145,25,166,Profile,13.482773146788873,Photography,1523,116182
IG0008130,25:23,Video,196660,2750,1470,2423,1094293,1461853,1383,26,981,Profile,13.907212284682524,Lifestyle,1523,203303
