post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0009140,25:23.0,Video,55325,5568,2826,11674,904162,1255743,261,13,566,Explore,6,Photography
IG0009141,25:23.0,Reel,34035,2419,813,5584,1219610,1705903,837,22,509,Hashtags,2.51,Fashion
IG0009142,25:23.0,Photo,27596,3308,4770,9118,1067422,1519814,1597,13,119,Hashtags,2.95,Music
IG0009143,25:23.0,Video,65945,2857,4070,6404,1372950,1411865,1134,17,473,External,5.61,Comedy
IG0009144,25:23.0,Carousel,101719,4121,514,9928,1854590,2295063,742,20,160,Reels Feed,5.07,Comedy
IG0009145,25:23.0,Carousel,26094,2663,1573,4471,1082681,1454039,1545,26,379,Home Feed,2.39,Fashion
IG0009146,25:23.0,Carousel,36799,7900,4886,12738,1630194,2075667,2019,29,444,Hashtags,3,Beauty
IG0009147,25:23.0,Photo,64546,6332,3849,10476,943519,1003228,759,3,0,Reels Feed,8.49,Fashion
IG0009148,25:23.0,Carousel,181285,9941,4356,7687,71176,497831,627,21,282,Explore,40.83,Beauty
IG0009149,25:23.0,Video,166646,311,3523,5378,179151,188266,493,19,910,Reels Feed,93.41,Fashion
IG0009150,25:23.0,Carousel,160473,5213,2332,5730,1681493,2109705,117,22,87,Hashtags,8.24,Music
IG0009151,25:23.0,Video,165040,4699,4605,6241,1380327,1818247,2046,26,539,Profile,9.93,Beauty
IG0009152,25:23.0,Reel,111214,2827,123,13311,481991,531586,2129,24,973,Profile,23.98,Lifestyle
IG0009153,25:23.0,Reel,144580,4288,1447,7770,457820,611426,1061,22,131,Explore,25.86,Comedy
IG0009154,25:23.0,Carousel,180287,1804,2499,8046,417779,518232,2071,5,46,Explore,37.17,Fashion
IG0009155,25:23.0,Carousel,193217,444,4063,5748,664064,1104086,2008,28,808,External,18.43,Comedy
IG0009156,25:23.0,Video,62253,5106,1163,5008,201436,397795,42,23,210,Hashtags,18.48,Fashion
IG0009157,25:23.0,Carousel,116005,8756,1945,4389,1401448,1666451,592,13,410,Reels Feed,7.87,Photography
IG0009158,25:23.0,Carousel,111853,9679,865,10740,1156569,1470803,628,20,728,Hashtags,9.05,Photography
IG0009159,25:23.0,Reel,52879,6849,4428,8952,1285654,1413549,1953,29,649,Home Feed,5.17,Food
IG0009160,25:23.0,Video,26366,1443,4881,6402,1779034,1963605,1628,16,715,Reels Feed,1.99,Fashion
IG0009161,25:23.0,Reel,39708,2998,3668,5246,1968361,2096670,981,24,99,Hashtags,2.46,Food
IG0009162,25:23.0,Carousel,158860,2597,2875,12799,380606,766061,538,0,687,Home Feed,23.12,Travel
IG0009163,25:23.0,Video,164726,8308,4807,13363,1052499,1511761,1802,30,783,Hashtags,12.65,Travel
IG0009164,25:23.0,Reel,36064,4994,4814,5055,361542,370660,660,4,709,Reels Feed,13.74,Comedy
IG0009165,25:23.0,Reel,128880,1809,4686,10540,11729,263418,1806,27,835,Hashtags,55.39,Beauty
IG0009166,25:23.0,Video,545,2490,4445,8194,1736763,2188293,860,22,355,Explore,0.72,Fashion
IG0009167,25:23.0,Reel,54909,1907,921,11687,206704,552673,2168,27,578,Profile,12.56,Fitness
IG0009168,25:23.0,Photo,52814,5876,2058,1011,1974091,2060867,292,6,965,External,3,Fashion
IG0009169,25:23.0,Carousel,122734,212,259,4944,764174,1239230,2164,27,420,Hashtags,10.34,Fashion
IG0009170,25:23.0,Photo,188745,9718,1115,3730,840919,889819,1262,16,793,Profile,22.85,Fitness
IG0009171,25:23.0,Reel,190312,1258,4459,10565,890312,1338918,2171,3,807,External,15.43,Travel
IG0009172,25:23.0,Carousel,39691,5078,3197,14898,135261,347874,839,26,330,Home Feed,18.07,Food
IG0009173,25:23.0,Reel,117392,9540,2692,13562,1878719,2231167,1634,4,241,Reels Feed,6.42,Comedy
IG0009174,25:23.0,Reel,195218,5285,4470,883,1666020,1758712,18,3,348,Reels Feed,11.7,Travel
IG0009175,25:23.0,Photo,35944,5738,3622,14221,1944204,2385966,285,14,828,Home Feed,2.49,Fitness
IG0009176,25:23.0,Photo,53081,3150,229,8358,1698991,1993658,462,25,875,External,3.25,Fashion
IG0009177,25:23.0,Reel,11897,9864,2020,14760,1648070,2023552,943,6,67,Reels Feed,1.9,Travel
IG0009178,25:23.0,Photo,18811,2978,3809,4710,1351547,1771121,2049,26,947,Home Feed,1.71,Music
IG0009179,25:23.0,Photo,72255,7012,4616,14353,780539,1061515,346,23,216,External,9.25,Photography
IG0009180,25:23.0,Reel,139271,2637,1265,10702,1183562,1201083,1413,21,432,Home Feed,12.81,Fashion
IG0009181,25:23.0,Photo,2194,9425,679,4747,214090,594434,916,7,772,Home Feed,2.87,Technology
IG0009182,25:23.0,Photo,66562,9610,4341,8132,607596,724571,1248,26,323,Explore,12.23,Fitness
IG0009183,25:23.0,Photo,146859,2657,4775,11801,1487881,1813835,435,5,631,External,9.16,Lifestyle
IG0009184,25:23.0,Carousel,51634,4520,2789,1071,884347,1343759,2002,0,840,Home Feed,4.47,Beauty
IG0009185,25:23.0,Carousel,59068,5474,562,14575,1391967,1483852,1852,23,565,Reels Feed,5.37,Lifestyle
IG0009186,25:23.0,Video,78737,5999,240,4454,1524337,1671868,965,11,115,Profile,5.35,Travel
IG0009187,25:23.0,Photo,188483,4866,1010,14508,1247662,1738009,1549,5,154,Profile,12.02,Fashion
IG0009188,25:23.0,Video,176271,6044,1614,12239,605817,1070821,1463,18,997,Home Feed,18.32,Beauty
IG0009189,25:23.0,Carousel,38379,4144,804,1620,1937078,2324348,35,24,180,Hashtags,1.93,Beauty
IG0009190,25:23.0,Carousel,157061,868,1390,2386,1614923,2041201,327,27,387,Home Feed,7.92,Comedy
IG0009191,25:23.0,Reel,67851,7457,2828,4729,316025,655549,1868,5,31,Home Feed,12.64,Lifestyle
IG0009192,25:23.0,Carousel,196769,6962,1794,10385,1373573,1676047,26,6,555,Explore,12.88,Fashion
IG0009193,25:23.0,Photo,79953,2739,1586,4291,1290791,1778973,2093,23,146,External,4.98,Comedy
IG0009194,25:23.0,Reel,107558,5664,4190,11318,671871,701413,1910,8,185,Reels Feed,18.35,Food
IG0009195,25:23.0,Photo,143747,3220,299,1573,1040354,1121675,1923,3,694,Explore,13.27,Lifestyle
IG0009196,25:23.0,Photo,119516,8835,1647,3970,1086029,1308533,870,25,939,Reels Feed,10.24,Photography
IG0009197,25:23.0,Carousel,68850,6562,483,11175,721655,792903,331,11,122,Reels Feed,10.98,Photography
IG0009198,25:23.0,Carousel,40323,1875,3926,13987,1150167,1529353,138,12,414,Profile,3.93,Comedy
IG0009199,25:23.0,Photo,97715,1805,843,2917,588258,929560,1234,24,952,Explore,11.11,Food
IG0009200,25:23.0,Carousel,136332,4994,2101,8131,413151,880866,1130,13,786,Profile,17.21,Music
IG0009201,25:23.0,Carousel,169480,9904,773,93,839676,1285879,261,11,43,Reels Feed,14.02,Music
IG0009202,25:23.0,Reel,112774,4471,4100,651,1860230,2033686,545,5,784,Reels Feed,6,Photography
IG0009203,25:23.0,Photo,186953,1756,2515,5707,287187,633037,178,17,161,Home Feed,31.11,Technology
IG0009204,25:23.0,Carousel,66959,5642,3425,7765,1328594,1477915,1317,0,50,Hashtags,5.67,Fitness
IG0009205,25:23.0,Reel,39878,8842,3034,9438,839262,984901,1785,20,527,Explore,6.21,Fitness
IG0009206,25:23.0,Video,147773,7200,1715,10694,951838,1179005,1123,6,797,Home Feed,14.2,Technology
IG0009207,25:23.0,Carousel,35770,2900,4398,13256,68743,342938,393,10,461,Profile,16.42,Comedy
IG0009208,25:23.0,Reel,139296,1461,3026,1668,1072436,1313741,1271,20,384,Explore,11.07,Fitness
IG0009209,25:23.0,Reel,182277,6262,4230,9667,1803300,2270368,143,25,915,External,8.92,Fitness
IG0009210,25:23.0,Reel,134726,7353,194,4020,1883593,2000085,14,13,436,Profile,7.31,Lifestyle
IG0009211,25:23.0,Carousel,60236,7529,541,8170,802131,1249480,1424,30,112,External,6.12,Lifestyle
IG0009212,25:23.0,Reel,104153,247,965,55,1644303,1689090,157,22,785,External,6.24,Technology
IG0009213,25:23.0,Photo,8680,9527,14,11369,669080,688704,99,1,434,Profile,4.3,Fashion
IG0009214,25:23.0,Reel,49034,2876,3047,2700,1318142,1653533,1523,27,570,Profile,3.49,Food
IG0009215,25:23.0,Photo,175198,5570,4273,6144,960280,1146350,472,10,385,Profile,16.68,Comedy
IG0009216,25:23.0,Photo,162287,7154,3464,6956,1652673,1953639,253,16,841,External,9.21,Lifestyle
IG0009217,25:23.0,Video,133640,5722,4602,11356,940120,1009784,1891,30,571,Home Feed,15.38,Lifestyle
IG0009218,25:23.0,Carousel,39960,4279,4180,4941,1235743,1407718,2103,1,434,Profile,3.79,Music
IG0009219,25:23.0,Photo,177072,1596,1119,6513,701756,1111483,2163,20,351,External,16.76,Food
IG0009220,25:23.0,Video,123328,1956,590,13996,1233996,1495781,1675,8,675,External,9.35,Music
IG0009221,25:23.0,Reel,57918,5182,702,2340,1839999,1877278,1140,25,148,Home Feed,3.52,Fashion
IG0009222,25:23.0,Photo,108335,1095,453,5588,751010,1103346,2100,16,67,Explore,10.47,Food
IG0009223,25:23.0,Photo,3788,9687,2114,13436,627137,1078667,1257,10,685,Home Feed,2.69,Fitness
IG0009224,25:23.0,Carousel,98259,7885,4042,2464,347962,786736,1254,14,465,Reels Feed,14.32,Music
IG0009225,25:23.0,Reel,48125,8933,837,7726,1592724,1599592,2015,12,103,Hashtags,4.1,Photography
IG0009226,25:23.0,Photo,112840,7356,3837,7236,1810892,1974400,962,22,70,Profile,6.65,Comedy
IG0009227,25:23.0,Photo,146213,3195,3770,1901,307905,441242,318,25,592,Hashtags,35.15,Fitness
IG0009228,25:23.0,Video,131625,392,3136,2630,1167324,1232956,856,15,873,Home Feed,11.18,Food
IG0009229,25:23.0,Carousel,106954,9066,1187,14522,311385,406139,440,21,736,Explore,32.43,Photography
IG0009230,25:23.0,Reel,166186,9010,833,12155,31470,246675,212,27,258,Reels Feed,76.29,Fashion
IG0009231,25:23.0,Photo,145041,5638,195,8207,767850,1038589,4,11,4,Explore,15.32,Photography
IG0009232,25:23.0,Reel,100602,4186,1306,9707,1037177,1391752,192,17,303,Hashtags,8.32,Lifestyle
IG0009233,25:23.0,Carousel,132288,965,1213,12257,158318,203078,832,18,329,Hashtags,72.25,Technology
IG0009234,25:23.0,Reel,39850,100,4641,13935,1675009,1724992,1192,30,694,Explore,3.39,Photography
IG0009235,25:23.0,Video,33736,8996,2340,5645,6397,110204,898,4,924,Hashtags,46.02,Beauty
IG0009236,25:23.0,Video,20130,9166,2790,4123,1906471,2395100,60,16,993,Reels Feed,1.51,Fashion
IG0009237,25:23.0,Video,20658,435,3084,3354,20148,23068,1057,0,25,Explore,119.35,Fitness
IG0009238,25:23.0,Photo,56844,5125,1987,14265,1883256,2057936,1451,5,116,External,3.8,Music
IG0009239,25:23.0,Photo,26508,2670,2264,2980,964224,1125194,1103,3,127,Profile,3.06,Travel
IG0009240,25:23.0,Video,96478,9229,2154,2944,139872,463655,1356,8,600,Home Feed,23.9,Fashion
IG0009241,25:23.0,Reel,136293,1694,3860,14040,1877651,2249573,1305,15,118,Reels Feed,6.93,Beauty
IG0009242,25:23.0,Reel,67505,2157,669,7332,160378,280515,1442,28,636,Hashtags,27.69,Lifestyle
IG0009243,25:23.0,Reel,140623,109,1245,8434,1918329,2382727,241,13,698,Reels Feed,6.31,Music
IG0009244,25:23.0,Photo,176793,2519,2357,7203,622917,902356,1522,3,5,External,20.93,Comedy
IG0009245,25:23.0,Carousel,97021,995,821,4745,1805467,2043069,228,3,938,Reels Feed,5.07,Travel
IG0009246,25:23.0,Photo,146665,2513,2692,1414,854708,1319017,1336,4,77,Hashtags,11.62,Photography
IG0009247,25:23.0,Video,56475,4492,4308,14137,593975,667305,279,5,474,Home Feed,11.9,Beauty
IG0009248,25:23.0,Video,167488,4051,3077,1974,1390363,1580689,1271,14,423,External,11.17,Photography
IG0009249,25:23.0,Photo,78249,8103,3157,9553,1281388,1612847,844,14,980,Explore,6.14,Comedy
IG0009250,25:23.0,Reel,115177,6968,2100,13439,1249408,1522810,165,27,523,External,9.04,Fashion
IG0009251,25:23.0,Reel,70594,6752,655,12285,783615,1223203,1154,19,631,External,7.38,Technology
IG0009252,25:23.0,Photo,118198,6981,3715,10624,410130,710242,1786,12,244,Reels Feed,19.64,Beauty
IG0009253,25:23.0,Reel,79134,5873,1752,9096,567360,1000613,492,10,659,Profile,9.58,Food
IG0009254,25:23.0,Video,198845,6891,2940,9176,404162,810735,377,3,200,External,26.87,Fitness
IG0009255,25:23.0,Photo,134256,3278,3938,5415,1244655,1481801,1907,5,242,Explore,9.91,Food
IG0009256,25:23.0,Photo,118993,9518,4981,3109,69367,227319,1114,24,258,Reels Feed,60.09,Technology
IG0009257,25:23.0,Carousel,198755,384,4358,2371,1476607,1522050,1857,9,676,External,13.53,Comedy
IG0009258,25:23.0,Video,94146,5187,2274,13165,510377,708556,460,28,372,External,16.2,Food
IG0009259,25:23.0,Photo,121630,2936,4939,4051,94324,269130,574,30,135,Reels Feed,49.63,Lifestyle
IG0009260,25:23.0,Video,104235,8281,552,832,1915464,2014139,203,5,820,Hashtags,5.66,Beauty
IG0009261,25:23.0,Video,107542,4246,3676,6741,101923,153220,167,19,450,Reels Feed,79.76,Lifestyle
IG0009262,25:23.0,Reel,176464,4619,4169,8883,547754,548870,124,14,904,Profile,35.37,Travel
IG0009263,25:23.0,Photo,195429,6247,1764,8772,455572,757492,1271,30,276,Hashtags,28.02,Technology
IG0009264,25:23.0,Video,54572,3045,1452,8129,453853,780586,1111,28,328,Profile,8.61,Travel
IG0009265,25:23.0,Carousel,49192,3635,335,14429,506800,529144,199,12,635,Reels Feed,12.77,Travel
IG0009266,25:23.0,Video,155418,7455,4183,8765,896055,1040581,1992,16,9,Reels Feed,16.9,Travel
IG0009267,25:23.0,Video,104533,5855,1832,10616,989763,1185352,2136,19,615,Profile,10.36,Fashion
IG0009268,25:23.0,Photo,155778,7980,1349,3665,649437,703613,239,27,679,Explore,23.99,Fashion
IG0009269,25:23.0,Carousel,114205,7278,2854,9283,1433978,1674789,1398,0,891,Hashtags,7.98,Technology
IG0009270,25:23.0,Reel,38995,4351,655,9791,209906,572670,509,21,168,Explore,9.39,Music
IG0009271,25:23.0,Carousel,186838,978,1485,9232,331173,799998,1545,29,154,Profile,24.82,Food
IG0009272,25:23.0,Reel,92488,4163,2172,11015,210136,632217,1292,15,794,Reels Feed,17.37,Fashion
IG0009273,25:23.0,Photo,85668,9698,1829,9791,1182615,1479903,349,0,160,Home Feed,7.23,Photography
IG0009274,25:23.0,Carousel,4622,4414,4651,1176,980971,1404561,160,30,619,External,1.06,Lifestyle
IG0009275,25:23.0,Carousel,23269,5649,2810,2306,300297,586908,2048,30,360,Hashtags,5.8,Fashion
IG0009276,25:23.0,Video,50930,308,1448,2078,1061147,1535952,1119,25,567,Reels Feed,3.57,Comedy
IG0009277,25:23.0,Video,152217,3657,1311,5397,359556,630151,1588,15,238,External,25.8,Travel
IG0009278,25:23.0,Photo,182670,2285,4021,13714,1762498,2224282,253,23,440,Explore,9.11,Fashion
IG0009279,25:23.0,Reel,1502,9724,350,9044,1155710,1432705,1144,1,710,Reels Feed,1.44,Technology
IG0009280,25:23.0,Video,6777,6864,2489,2710,770111,829047,164,27,619,Reels Feed,2.27,Lifestyle
IG0009281,25:23.0,Reel,179590,4253,1931,5538,402059,422000,357,30,412,Home Feed,45.33,Lifestyle
IG0009282,25:23.0,Video,5270,2410,1339,7664,1165701,1473600,98,12,96,Profile,1.13,Music
IG0009283,25:23.0,Reel,86897,4396,1729,5743,664478,970332,1960,8,424,External,10.18,Fitness
IG0009284,25:23.0,Carousel,148190,2267,870,3660,298396,338311,2035,13,286,Explore,45.81,Fitness
IG0009285,25:23.0,Reel,13770,4570,213,7267,371546,400378,479,27,701,Reels Feed,6.45,Food
IG0009286,25:23.0,Video,5840,4233,3099,14066,1698642,1952690,383,30,853,Hashtags,1.39,Photography
IG0009287,25:23.0,Carousel,43699,6463,3320,3908,1100515,1117220,339,2,325,Hashtags,5.14,Beauty
IG0009288,25:23.0,Reel,141989,9219,4789,10177,1681054,1788832,1741,10,91,External,9.29,Technology
IG0009289,25:23.0,Photo,104402,6408,630,6627,1202467,1512769,620,5,680,Hashtags,7.8,Comedy
IG0009290,25:23.0,Video,188836,7452,4782,890,1518973,1845592,19,1,570,Hashtags,10.94,Fashion
IG0009291,25:23.0,Reel,6121,5874,3713,12543,1711021,1832735,1351,3,541,Profile,1.54,Technology
IG0009292,25:23.0,Video,72141,878,206,10618,638574,798739,145,16,333,Reels Feed,10.5,Photography
IG0009293,25:23.0,Carousel,152048,6911,4762,914,1879909,2330197,1047,23,129,Profile,7.07,Fitness
IG0009294,25:23.0,Video,134079,5277,2349,11453,597201,697707,1946,23,977,Reels Feed,21.95,Technology
IG0009295,25:23.0,Photo,135700,5002,2978,6094,383325,807630,1094,16,512,Profile,18.54,Fashion
IG0009296,25:23.0,Photo,77948,2245,3320,14214,670268,993694,2057,12,332,Home Feed,9.83,Music
IG0009297,25:23.0,Video,60368,584,4242,3836,766533,1092017,932,28,405,Explore,6.32,Food
IG0009298,25:23.0,Video,51591,6253,756,13273,372845,796660,1798,14,310,External,9.02,Music
IG0009299,25:23.0,Reel,54450,8840,4715,14724,1114083,1274754,1714,19,669,Reels Feed,6.49,Fitness
IG0009300,25:23.0,Reel,96922,3569,2252,5417,1772329,2264947,27,8,203,Hashtags,4.78,Travel
IG0009301,25:23.0,Carousel,165706,3304,1819,5843,353203,772738,562,22,249,Explore,22.86,Fitness
IG0009302,25:23.0,Video,44038,2903,3099,13565,1667957,1758722,1697,23,332,Hashtags,3.62,Food
IG0009303,25:23.0,Reel,157442,9152,4220,4673,153964,598985,102,21,52,Explore,29.3,Fashion
IG0009304,25:23.0,Carousel,120397,93,3364,12227,1431675,1475483,196,1,896,Explore,9.22,Photography
IG0009305,25:23.0,Carousel,82183,1053,226,12631,1569429,1949627,96,2,310,Explore,4.93,Beauty
IG0009306,25:23.0,Carousel,54139,4413,926,12917,1023912,1119351,1449,8,355,Explore,6.47,Music
IG0009307,25:23.0,Reel,66730,152,2140,12591,1323642,1518600,57,7,702,External,5.37,Fitness
IG0009308,25:23.0,Reel,62141,9272,3454,6233,784130,1008554,102,28,89,External,8.04,Photography
IG0009309,25:23.0,Video,22519,3962,2313,1094,420771,789023,2020,16,736,Home Feed,3.79,Music
IG0009310,25:23.0,Video,95924,2728,1061,13855,83248,338475,1114,9,595,Home Feed,33.55,Fitness
IG0009311,25:23.0,Photo,161192,5433,4396,9010,525676,923238,272,24,40,Reels Feed,19.5,Food
IG0009312,25:23.0,Reel,7141,3924,2873,6731,477881,507958,2011,19,83,Explore,4.07,Music
IG0009313,25:23.0,Photo,107736,8700,3804,13702,743348,824761,1483,25,257,Reels Feed,16.24,Fitness
IG0009314,25:23.0,Reel,118590,6831,1498,11607,291837,694388,18,30,272,Explore,19.95,Fashion
IG0009315,25:23.0,Photo,33512,4843,1410,10199,1852693,1913742,1357,3,942,Explore,2.61,Food
IG0009316,25:23.0,Video,74702,2190,902,13361,618075,1046730,1909,5,149,Reels Feed,8.71,Photography
IG0009317,25:23.0,Carousel,2322,6038,1016,9859,1214582,1461309,1161,25,753,External,1.32,Photography
IG0009318,25:23.0,Carousel,188170,7386,4495,2142,1488472,1700073,875,24,779,Explore,11.89,Beauty
IG0009319,25:23.0,Video,194565,9616,667,5714,1807321,1977980,1838,25,693,Home Feed,10.65,Technology
IG0009320,25:23.0,Photo,112318,2222,2896,8746,1537157,1765330,1212,20,540,Reels Feed,7.15,Travel
IG0009321,25:23.0,Carousel,159921,5970,1839,14814,1426858,1897919,347,27,45,Explore,9.62,Fashion
IG0009322,25:23.0,Reel,152817,4922,2325,30,493676,582739,1838,9,972,Profile,27.47,Food
IG0009323,25:23.0,Reel,109500,9665,1719,9730,1975832,2426469,2130,5,476,Home Feed,5.38,Music
IG0009324,25:23.0,Carousel,157570,6844,378,8254,1232383,1410238,145,27,290,Profile,12.27,Photography
IG0009325,25:23.0,Carousel,69390,9478,1340,3615,1405782,1878999,1602,24,872,Reels Feed,4.46,Fashion
IG0009326,25:23.0,Photo,103293,898,4629,9160,210278,376281,637,11,430,Explore,31.35,Food
IG0009327,25:23.0,Reel,24089,9984,647,5717,130192,277982,1834,4,278,Profile,14.55,Food
IG0009328,25:23.0,Carousel,196844,7562,673,2909,1413771,1781606,577,16,819,Reels Feed,11.67,Music
IG0009329,25:23.0,Carousel,28371,5898,4559,10835,1498618,1718993,5,5,613,Explore,2.89,Food
IG0009330,25:23.0,Photo,124431,6548,49,683,1237868,1704340,1303,3,235,External,7.73,Comedy
IG0009331,25:23.0,Reel,120065,8549,511,13740,1400880,1737968,181,4,1000,Profile,8.22,Fashion
IG0009332,25:23.0,Carousel,140495,9550,286,12819,909223,1066813,1128,16,72,Reels Feed,15.29,Fitness
IG0009333,25:23.0,Reel,28297,9795,1569,69,1551130,1830778,2167,28,828,External,2.17,Photography
IG0009334,25:23.0,Carousel,87238,8744,4536,5966,820955,825003,2043,17,172,Explore,12.91,Photography
IG0009335,25:23.0,Reel,133657,8045,1195,5447,502368,990286,1027,23,262,External,14.98,Fitness
IG0009336,25:23.0,Carousel,165989,7490,4776,6356,42064,143902,2173,28,539,Profile,128.29,Fashion
IG0009337,25:23.0,Video,186997,218,3572,9000,160938,475840,2076,5,967,Reels Feed,41.99,Travel
IG0009338,25:23.0,Video,26433,7637,1470,4110,820338,973712,1893,26,363,Explore,4.07,Fashion
IG0009339,25:23.0,Photo,147714,5230,3605,1586,141855,191258,73,25,647,Hashtags,82.68,Lifestyle
IG0009340,25:23.0,Carousel,136007,1518,4453,4130,1346420,1434833,1306,29,58,Reels Feed,10.18,Food
IG0009341,25:23.0,Photo,145527,1463,941,11330,1780792,2258959,358,16,157,Profile,7.05,Technology
IG0009342,25:23.0,Video,85995,8741,3903,3371,87457,387882,1511,1,434,Hashtags,26.3,Music
IG0009343,25:23.0,Photo,25579,3712,1257,2184,1184573,1538252,987,10,842,Home Feed,2.13,Comedy
IG0009344,25:23.0,Photo,122742,1351,1860,3098,475929,643253,560,3,523,Hashtags,20.06,Technology
IG0009345,25:23.0,Reel,45590,6928,3543,2644,53968,520899,1668,5,650,Home Feed,11.27,Fitness
IG0009346,25:23.0,Video,8755,9121,1163,10089,47286,245478,235,25,98,Explore,11.87,Music
IG0009347,25:23.0,Video,72272,2217,4653,3988,1114164,1224399,2160,24,517,Profile,6.79,Music
IG0009348,25:23.0,Reel,180389,4408,3498,3527,843320,1170931,915,16,93,Reels Feed,16.38,Music
IG0009349,25:23.0,Photo,168140,8511,2840,9782,1020918,1333880,2107,19,670,Explore,14.19,Photography
IG0009350,25:23.0,Reel,102002,9253,2228,5370,100319,526332,1917,2,461,External,22.58,Comedy
IG0009351,25:23.0,Carousel,55274,7472,3448,5898,916361,1221985,240,8,331,Reels Feed,5.9,Photography
IG0009352,25:23.0,Carousel,120993,7816,1122,13985,921482,1344847,284,27,810,Profile,10.7,Food
IG0009353,25:23.0,Photo,177626,6141,167,3483,18710,217818,1337,9,310,Explore,86.04,Lifestyle
IG0009354,25:23.0,Photo,34509,3636,942,13817,488388,941680,932,4,735,Hashtags,5.62,Beauty
IG0009355,25:23.0,Photo,70369,3354,1410,7562,904685,1051215,546,6,944,Hashtags,7.87,Comedy
